date,hour,channel,revenue,checks,paid_checks,AOV
2025-02-08,14,Pickup,9316.0,3,3,3105.3333333333335
2025-02-08,15,Aggregator,16238.400000000001,4,4,4059.6000000000004
2025-02-08,15,Delivery,5043.9,3,3,1681.3
2025-02-08,16,Delivery,11568.5,5,5,2313.7
2025-02-08,16,Aggregator,12246.799999999997,6,6,2041.133333333333
2025-02-08,19,Aggregator,13730.9,5,5,2746.18
2025-02-08,19,Pickup,1479.0,2,2,739.5
2025-02-08,21,Aggregator,4828.0,2,2,2414.0
2025-02-08,22,Aggregator,1312.3999999999999,1,1,1312.3999999999999
2025-02-08,10,Restaurant,21731.100000000002,11,11,1975.5545454545456
2025-02-08,11,Restaurant,20934.225,6,6,3489.0375
2025-02-08,13,Restaurant,38577.25,12,12,3214.7708333333335
2025-02-08,17,Restaurant,66921.775,11,11,6083.797727272727
2025-02-08,18,Restaurant,71974.6,13,12,5997.883333333334
2025-02-08,20,Restaurant,75723.95000000001,14,14,5408.853571428573
2025-02-09,14,Aggregator,13368.8,6,6,2228.133333333333
2025-02-09,15,Aggregator,12090.4,3,3,4030.133333333333
2025-02-09,15,Delivery,7701.0,3,3,2567.0
2025-02-09,16,Delivery,9961.15,4,4,2490.2875
2025-02-09,17,Pickup,586.5,1,1,586.5
2025-02-09,17,Delivery,2040.0,1,1,2040.0
2025-02-09,17,Aggregator,7520.799999999999,4,4,1880.1999999999998
2025-02-09,20,Aggregator,9622.0,3,3,3207.3333333333335
2025-02-09,8,Banquet,201342.9,5,4,50335.725
2025-02-09,11,Restaurant,23670.8,9,9,2630.088888888889
2025-02-09,12,Restaurant,57910.5,16,16,3619.40625
2025-02-09,13,Restaurant,38097.85,9,9,4233.094444444444
2025-02-09,14,Delivery,918.0,1,1,918.0
2025-02-09,18,Restaurant,60239.075,10,10,6023.907499999999
2025-02-09,19,Restaurant,38618.9,7,7,5516.9857142857145
2025-02-09,21,Restaurant,9800.5,4,4,2450.125
2025-02-10,16,Aggregator,4719.200000000001,3,3,1573.0666666666668
2025-02-10,16,Delivery,6621.5,3,3,2207.1666666666665
2025-02-10,18,Aggregator,13851.6,5,5,2770.32
2025-02-10,18,Pickup,663.0,1,1,663.0
2025-02-10,20,Aggregator,9350.0,4,4,2337.5
2025-02-10,10,Restaurant,14513.75,7,7,2073.3928571428573
2025-02-10,11,Restaurant,15251.974999999999,8,8,1906.4968749999998
2025-02-10,12,Restaurant,24559.05,9,9,2728.7833333333333
2025-02-10,13,Restaurant,45004.100000000006,17,17,2647.3
2025-02-10,14,Restaurant,30471.649999999998,9,9,3385.7388888888886
2025-02-10,15,Restaurant,29194.95,12,11,2654.086363636364
2025-02-10,17,Restaurant,27561.462499999998,8,8,3445.1828124999997
2025-02-10,19,Restaurant,19099.5,7,7,2728.5
2025-02-10,21,Restaurant,13540.5,5,5,2708.1
2025-02-11,11,Aggregator,4936.799999999999,3,3,1645.5999999999997
2025-02-11,13,Aggregator,8493.2,7,7,1213.314285714286
2025-02-11,13,Delivery,5329.5,3,3,1776.5
2025-02-11,15,Delivery,5304.0,1,1,5304.0
2025-02-11,16,Delivery,4666.5,2,2,2333.25
2025-02-11,16,Aggregator,4984.4,3,3,1661.4666666666665
2025-02-11,21,Pickup,2380.0,2,2,1190.0
2025-02-11,21,Delivery,3697.5,1,1,3697.5
2025-02-11,10,Restaurant,15875.45,7,7,2267.921428571429
2025-02-11,12,Restaurant,38651.2,12,12,3220.933333333333
2025-02-11,14,Restaurant,23454.9,8,8,2931.8625
2025-02-11,17,Restaurant,26899.1,8,8,3362.3875
2025-02-11,18,Restaurant,37675.4,10,10,3767.54
2025-02-11,19,Restaurant,27020.225,6,6,4503.370833333333
2025-02-11,20,Restaurant,28145.2,9,9,3127.2444444444445
2025-02-12,13,Pickup,1139.0,1,1,1139.0
2025-02-12,16,Aggregator,10954.8,5,5,2190.96
2025-02-12,18,Aggregator,8234.8,4,4,2058.7
2025-02-12,18,Pickup,3187.5,1,1,3187.5
2025-02-12,19,Aggregator,12446.04,7,7,1778.0057142857145
2025-02-12,19,Delivery,13243.0,4,4,3310.75
2025-02-12,19,Pickup,3774.0,1,1,3774.0
2025-02-12,21,Delivery,9571.0,3,3,3190.3333333333335
2025-02-12,21,Aggregator,843.1999999999999,1,1,843.1999999999999
2025-02-12,10,Restaurant,20325.199999999997,9,9,2258.3555555555554
2025-02-12,12,Restaurant,41808.950000000004,14,14,2986.3535714285717
2025-02-12,13,Delivery,1831.75,2,2,915.875
2025-02-12,14,Restaurant,55653.75,15,15,3710.25
2025-02-12,15,Restaurant,61375.1,14,14,4383.935714285714
2025-02-12,17,Restaurant,50592.0,13,13,3891.6923076923076
2025-02-12,20,Restaurant,22453.175,6,6,3742.195833333333
2025-02-13,12,Delivery,13450.4,4,4,3362.6
2025-02-13,12,Aggregator,17326.399999999998,6,6,2887.733333333333
2025-02-13,13,Aggregator,15911.999999999998,4,4,3977.9999999999995
2025-02-13,14,Aggregator,3746.7999999999997,2,2,1873.3999999999999
2025-02-13,15,Aggregator,11648.4,5,5,2329.68
2025-02-13,15,Delivery,3689.0,1,1,3689.0
2025-02-13,18,Delivery,8389.5,5,5,1677.9
2025-02-13,10,Restaurant,31186.5,10,10,3118.65
2025-02-13,11,Restaurant,22495.25,10,10,2249.525
2025-02-13,16,Restaurant,43311.75,8,8,5413.96875
2025-02-13,17,Restaurant,38930.0,15,15,2595.3333333333335
2025-02-13,19,Restaurant,52771.4,12,12,4397.616666666667
2025-02-13,20,Restaurant,8272.2,3,3,2757.4
2025-02-14,10,Aggregator,2420.8,2,2,1210.4
2025-02-14,11,Aggregator,2053.6,2,2,1026.8
2025-02-14,11,Pickup,11254.0,1,1,11254.0
2025-02-14,13,Aggregator,13742.8,5,5,2748.56
2025-02-14,14,Aggregator,8255.2,4,4,2063.8
2025-02-14,14,Delivery,8874.0,4,4,2218.5
2025-02-14,10,Delivery,297.5,1,1,297.5
2025-02-14,10,Banquet,133237.5,1,1,133237.5
2025-02-14,11,Delivery,212.5,1,1,212.5
2025-02-14,12,Restaurant,37428.9,17,16,2339.30625
2025-02-14,15,Restaurant,42207.6,12,12,3517.2999999999997
2025-02-14,16,Restaurant,65464.025,12,12,5455.335416666667
2025-02-14,17,Restaurant,124101.7,18,18,6894.538888888888
2025-02-14,18,Restaurant,138955.875,25,25,5558.235
2025-02-14,19,Restaurant,127042.275,24,24,5293.428124999999
2025-02-14,20,Restaurant,56879.025,12,12,4739.91875
2025-02-14,21,Restaurant,98391.75,20,20,4919.5875
2025-02-14,22,Restaurant,8782.2,3,3,2927.4
2025-02-15,12,Delivery,10013.0,2,2,5006.5
2025-02-15,12,Aggregator,9241.199999999999,3,3,3080.3999999999996
2025-02-15,13,Aggregator,7371.2,4,4,1842.8
2025-02-15,13,Delivery,4334.15,2,2,2167.075
2025-02-15,15,Aggregator,15578.799999999996,6,6,2596.466666666666
2025-02-15,15,Pickup,3476.5,2,2,1738.25
2025-02-15,15,Delivery,9248.0,4,4,2312.0
2025-02-15,16,Pickup,1853.0,1,1,1853.0
2025-02-15,16,Aggregator,7976.4,3,3,2658.7999999999997
2025-02-15,18,Aggregator,14681.2,8,7,2097.3142857142857
2025-02-15,20,Aggregator,14973.599999999999,7,7,2139.085714285714
2025-02-15,20,Delivery,2074.0,1,1,2074.0
2025-02-15,21,Pickup,5159.5,2,2,2579.75
2025-02-15,21,Aggregator,7738.4,4,4,1934.6
2025-02-15,21,Delivery,7265.799999999999,3,3,2421.933333333333
2025-02-15,8,Restaurant,1186.6,1,1,1186.6
2025-02-15,10,Restaurant,14268.1,6,5,2853.62
2025-02-15,11,Restaurant,32016.1,9,9,3557.3444444444444
2025-02-15,14,Restaurant,112349.175,21,21,5349.960714285715
2025-02-15,17,Restaurant,154457.75,17,17,9085.75
2025-02-15,19,Restaurant,113845.59999999999,21,21,5421.219047619047
2025-02-15,22,Delivery,952.0,1,1,952.0
2025-02-16,15,Pickup,586.5,1,1,586.5
2025-02-16,15,Aggregator,20107.6,9,9,2234.1777777777775
2025-02-16,15,Delivery,11466.5,5,5,2293.3
2025-02-16,16,Aggregator,22956.799999999996,7,7,3279.5428571428565
2025-02-16,19,Aggregator,29838.4,13,13,2295.2615384615387
2025-02-16,9,Restaurant,8748.2,5,5,1749.64
2025-02-16,10,Restaurant,116969.775,6,6,19494.962499999998
2025-02-16,11,Restaurant,16869.1,6,6,2811.5166666666664
2025-02-16,12,Restaurant,44314.75,13,13,3408.826923076923
2025-02-16,13,Restaurant,61682.8,9,9,6853.644444444445
2025-02-16,14,Restaurant,68999.34500000002,13,13,5307.641923076924
2025-02-16,17,Restaurant,56693.30000000001,15,14,4049.521428571429
2025-02-16,18,Restaurant,47092.55,11,11,4281.140909090909
2025-02-16,19,Delivery,5049.0,2,2,2524.5
2025-02-16,20,Restaurant,19948.65,8,7,2849.807142857143
2025-02-16,21,Restaurant,7335.5,2,2,3667.75
2025-02-17,15,Delivery,1687.25,1,1,1687.25
2025-02-17,10,Delivery,4360.5,2,2,2180.25
2025-02-17,12,Aggregator,13321.2,7,7,1903.0285714285715
2025-02-17,14,Delivery,3570.0,2,2,1785.0
2025-02-17,14,Pickup,3442.5,2,2,1721.25
2025-02-17,14,Aggregator,15279.599999999999,4,4,3819.8999999999996
2025-02-17,15,Aggregator,3468.0,2,2,1734.0
2025-02-17,16,Aggregator,8942.0,3,3,2980.6666666666665
2025-02-17,16,Delivery,4981.0,1,1,4981.0
2025-02-17,18,Delivery,5627.0,2,2,2813.5
2025-02-17,18,Aggregator,3386.3999999999996,1,1,3386.3999999999996
2025-02-17,19,Aggregator,1258.0,1,1,1258.0
2025-02-17,20,Aggregator,12738.439999999999,7,7,1819.7771428571427
2025-02-17,21,Aggregator,952.0,1,1,952.0
2025-02-17,11,Restaurant,13985.9,6,6,2330.983333333333
2025-02-17,13,Restaurant,34198.899999999994,12,12,2849.908333333333
2025-02-17,17,Restaurant,20034.5,6,6,3339.0833333333335
2025-02-17,22,Restaurant,4862.0,2,2,2431.0
2025-02-17,23,Banquet,42500.0,1,1,42500.0
2025-02-18,11,Aggregator,7051.5999999999985,4,4,1762.8999999999996
2025-02-18,16,Pickup,5202.0,3,3,1734.0
2025-02-18,16,Delivery,5057.5,3,3,1685.8333333333333
2025-02-18,10,Restaurant,9031.25,6,6,1505.2083333333333
2025-02-18,12,Banquet,84366.75,1,1,84366.75
2025-02-18,14,Restaurant,48812.09999999999,12,12,4067.6749999999993
2025-02-18,15,Restaurant,41001.450000000004,11,11,3727.4045454545458
2025-02-18,17,Restaurant,18436.5,6,6,3072.75
2025-02-18,18,Restaurant,26197.0,8,8,3274.625
2025-02-18,19,Restaurant,44834.95,7,7,6404.992857142856
2025-02-18,20,Restaurant,16809.6,5,5,3361.9199999999996
2025-02-18,22,Restaurant,2973.3,2,2,1486.65
2025-02-19,10,Aggregator,1393.9999999999998,1,1,1393.9999999999998
2025-02-19,17,Pickup,1807.1,2,2,903.55
2025-02-19,17,Aggregator,8030.799999999999,3,3,2676.933333333333
2025-02-19,17,Delivery,19728.5,6,6,3288.0833333333335
2025-02-19,9,Restaurant,27037.225,10,10,2703.7225
2025-02-19,11,Restaurant,24550.125,12,12,2045.84375
2025-02-01,14,Delivery,4845.0,1,1,4845.0
2025-02-03,14,Delivery,5015.0,2,2,2507.5
2025-02-03,14,Pickup,1283.5,1,1,1283.5
2025-02-03,18,Restaurant,10599.5,2,2,5299.75
2025-02-03,22,Restaurant,671.5,2,1,671.5
2025-02-04,11,Pickup,3944.0,1,1,3944.0
2025-02-04,13,Delivery,9766.5,2,2,4883.25
2025-02-04,13,Pickup,2567.0,1,1,2567.0
2025-02-04,15,Aggregator,8942.0,4,4,2235.5
2025-02-04,16,Aggregator,6888.4,3,3,2296.133333333333
2025-02-04,20,Pickup,2405.5,1,1,2405.5
2025-02-04,17,Delivery,875.5,1,1,875.5
2025-02-04,21,Delivery,618.8,1,1,618.8
2025-02-05,19,Pickup,2366.3999999999996,1,1,2366.3999999999996
2025-02-05,20,Pickup,3944.0,1,1,3944.0
2025-02-05,20,Delivery,3774.0,1,1,3774.0
2025-02-05,22,Delivery,797.3,1,1,797.3
2025-02-06,13,Aggregator,7201.200000000001,3,3,2400.4
2025-02-06,13,Delivery,3009.0,1,1,3009.0
2025-02-06,17,Pickup,1504.5,1,1,1504.5
2025-02-06,9,Delivery,731.0,1,1,731.0
2025-02-06,10,Restaurant,7837.0,3,3,2612.3333333333335
2025-02-06,11,Banquet,233903.0,1,1,233903.0
2025-02-06,20,Delivery,571.1999999999999,1,1,571.1999999999999
2025-02-07,9,Delivery,1368.5,1,1,1368.5
2025-02-08,12,Delivery,5159.5,2,2,2579.75
2025-02-08,19,Delivery,12476.3,5,5,2495.2599999999998
2025-02-08,9,Banquet,23739.65,1,1,23739.65
2025-02-09,10,Pickup,331.5,1,1,331.5
2025-02-09,10,Aggregator,6861.200000000001,3,3,2287.066666666667
2025-02-09,16,Aggregator,5487.599999999999,2,2,2743.7999999999997
2025-02-09,20,Pickup,1581.0,1,1,1581.0
2025-02-09,22,Restaurant,9435.0,2,2,4717.5
2025-02-10,18,Delivery,8279.0,3,3,2759.6666666666665
2025-02-11,21,Aggregator,1067.6,1,1,1067.6
2025-02-11,13,Banquet,85531.25,1,1,85531.25
2025-02-12,11,Pickup,4173.5,1,1,4173.5
2025-02-12,13,Aggregator,6480.4,3,3,2160.133333333333
2025-02-12,18,Delivery,6281.5,3,3,2093.8333333333335
2025-02-12,21,Pickup,4828.0,2,2,2414.0
2025-02-12,22,Aggregator,2917.2,1,1,2917.2
2025-02-13,12,Pickup,773.5,1,1,773.5
2025-02-13,13,Delivery,2635.0,3,2,1317.5
2025-02-13,14,Delivery,3986.5,1,1,3986.5
2025-02-13,15,Pickup,2040.0,1,1,2040.0
2025-02-14,13,Delivery,5788.5,2,2,2894.25
2025-02-14,13,Pickup,671.5,1,1,671.5
2025-02-15,16,Delivery,7080.5,2,2,3540.25
2025-02-15,20,Pickup,1156.0,1,1,1156.0
2025-02-15,9,Delivery,1870.0,1,1,1870.0
2025-02-16,16,Delivery,5202.0,1,1,5202.0
2025-02-17,10,Aggregator,3209.6,2,2,1604.8
2025-02-17,12,Delivery,4852.65,2,2,2426.325
2025-02-17,12,Pickup,1173.0,1,1,1173.0
2025-02-17,18,Pickup,3961.0,2,2,1980.5
2025-02-17,19,Delivery,7259.0,2,2,3629.5
2025-02-17,8,Banquet,50838.5,1,1,50838.5
2025-02-17,20,Delivery,1062.5,1,1,1062.5
2025-02-18,12,Aggregator,6086.0,2,2,3043.0
2025-02-18,13,Aggregator,2488.7999999999997,1,1,2488.7999999999997
2025-02-18,16,Aggregator,9125.599999999999,3,3,3041.8666666666663
2025-02-18,11,Delivery,552.5,1,1,552.5
2025-02-18,16,Banquet,30183.5,1,1,30183.5
2025-02-18,21,Restaurant,3119.5,1,1,3119.5
2025-02-19,10,Delivery,1734.0,1,1,1734.0
2025-02-19,15,Aggregator,7262.4,1,1,7262.4
2025-02-19,15,Delivery,1827.5,1,1,1827.5
2025-02-19,12,Restaurant,45187.700000000004,17,17,2658.1000000000004
2025-02-19,13,Restaurant,42817.899999999994,11,11,3892.536363636363
2025-02-19,14,Restaurant,53305.2,14,14,3807.5142857142855
2025-02-19,16,Restaurant,41752.0,11,11,3795.6363636363635
2025-02-19,18,Restaurant,23146.775,6,6,3857.7958333333336
2025-02-19,19,Restaurant,47435.1,8,8,5929.3875
2025-02-19,20,Restaurant,32680.8,8,8,4085.1
2025-02-19,21,Restaurant,54694.1,9,9,6077.122222222222
2025-02-20,10,Aggregator,2509.2,2,2,1254.6
2025-02-20,12,Aggregator,11056.8,6,6,1842.8
2025-02-20,12,Delivery,8856.15,4,4,2214.0375
2025-02-20,15,Aggregator,2352.8,1,1,2352.8
2025-02-20,18,Aggregator,14375.199999999997,5,5,2875.0399999999995
2025-02-20,18,Delivery,14467.0,4,4,3616.75
2025-02-20,19,Aggregator,11478.4,4,4,2869.6
2025-02-20,19,Delivery,21478.65,5,5,4295.7300000000005
2025-02-20,20,Aggregator,15605.999999999998,7,7,2229.428571428571
2025-02-20,9,Delivery,1572.5,2,2,786.25
2025-02-20,11,Restaurant,14766.2,12,11,1342.3818181818183
2025-02-20,13,Delivery,2098.65,2,2,1049.325
2025-02-20,14,Restaurant,55018.8,16,16,3438.675
2025-02-20,16,Restaurant,24015.05,7,7,3430.7214285714285
2025-02-20,17,Restaurant,36580.600000000006,14,14,2612.9000000000005
2025-02-20,21,Restaurant,27347.9,6,6,4557.983333333334
2025-02-21,18,Delivery,14756.0,4,4,3689.0
2025-02-21,12,Pickup,9350.0,1,1,9350.0
2025-02-21,12,Aggregator,14164.399999999998,6,6,2360.733333333333
2025-02-21,12,Delivery,8558.65,4,4,2139.6625
2025-02-21,14,Pickup,2040.0,1,1,2040.0
2025-02-21,15,Aggregator,7779.2,3,3,2593.0666666666666
2025-02-21,16,Delivery,24539.5,6,6,4089.9166666666665
2025-02-21,16,Aggregator,10104.8,4,4,2526.2
2025-02-21,18,Aggregator,21830.04,6,6,3638.34
2025-02-21,19,Aggregator,18645.6,6,6,3107.6
2025-02-21,19,Delivery,5499.5,4,4,1374.875
2025-02-21,10,Restaurant,20461.199999999997,10,10,2046.1199999999997
2025-02-21,11,Delivery,4403.0,6,6,733.8333333333334
2025-02-21,12,Banquet,97750.0,1,1,97750.0
2025-02-21,13,Restaurant,49672.3,11,11,4515.663636363636
2025-02-21,17,Restaurant,35352.774999999994,9,9,3928.0861111111103
2025-02-21,20,Restaurant,21802.5,7,7,3114.6428571428573
2025-02-21,21,Restaurant,25906.3,8,8,3238.2875
2025-02-22,10,Aggregator,1251.2,1,1,1251.2
2025-02-22,11,Aggregator,9662.8,3,3,3220.933333333333
2025-02-22,11,Delivery,8304.5,4,4,2076.125
2025-02-22,11,Pickup,3578.5,1,1,3578.5
2025-02-22,12,Aggregator,6201.599999999999,4,4,1550.3999999999999
2025-02-22,12,Pickup,1445.0,1,1,1445.0
2025-02-22,15,Aggregator,8092.0,3,3,2697.3333333333335
2025-02-22,18,Aggregator,10730.4,4,4,2682.6
2025-02-22,19,Pickup,2992.0,1,1,2992.0
2025-02-22,19,Delivery,12937.0,5,5,2587.4
2025-02-22,22,Aggregator,7486.8,3,3,2495.6
2025-02-22,22,Delivery,2065.5,1,1,2065.5
2025-02-22,9,Restaurant,10621.6,4,4,2655.4
2025-02-22,13,Restaurant,42790.275,10,10,4279.0275
2025-02-22,14,Restaurant,101818.09999999999,17,17,5989.299999999999
2025-02-22,16,Restaurant,119837.25,16,16,7489.828125
2025-02-22,17,Restaurant,67549.075,15,15,4503.2716666666665
2025-02-22,20,Restaurant,58176.55,9,9,6464.061111111111
2025-02-22,21,Restaurant,14822.0875,4,4,3705.521875
2025-02-23,11,Aggregator,10070.8,4,4,2517.7
2025-02-23,13,Aggregator,8996.399999999998,3,3,2998.7999999999993
2025-02-23,19,Delivery,9715.5,3,3,3238.5
2025-02-23,19,Aggregator,6507.5999999999985,4,4,1626.8999999999996
2025-02-23,19,Pickup,7981.5,3,3,2660.5
2025-02-23,10,Restaurant,15198.0,6,6,2533.0
2025-02-23,12,Restaurant,90437.87500000001,13,13,6956.759615384616
2025-02-23,14,Restaurant,104504.95000000001,16,16,6531.559375000001
2025-02-23,15,Restaurant,258222.35,21,20,12911.1175
2025-02-23,16,Restaurant,86283.075,16,15,5752.205
2025-02-23,17,Restaurant,84478.525,11,11,7679.865909090909
2025-02-23,18,Restaurant,161332.55,19,19,8491.186842105262
2025-02-23,20,Restaurant,40026.5,7,7,5718.071428571428
2025-02-24,12,Delivery,27591.0,5,5,5518.2
2025-02-24,12,Aggregator,3991.5999999999995,2,2,1995.7999999999997
2025-02-24,19,Delivery,7079.65,3,3,2359.883333333333
2025-02-24,19,Pickup,3333.7,3,3,1111.2333333333333
2025-02-24,19,Aggregator,6908.799999999999,3,3,2302.933333333333
2025-02-24,21,Aggregator,6636.799999999999,3,3,2212.2666666666664
2025-02-24,21,Pickup,1572.5,1,1,1572.5
2025-02-24,10,Restaurant,15201.4,10,10,1520.1399999999999
2025-02-24,11,Restaurant,31922.175,11,11,2902.015909090909
2025-02-24,13,Restaurant,22691.6,10,10,2269.16
2025-02-24,15,Restaurant,56444.674999999996,15,15,3762.978333333333
2025-02-24,16,Restaurant,51789.649999999994,9,9,5754.405555555555
2025-02-24,17,Restaurant,16437.3,4,4,4109.325
2025-02-24,18,Restaurant,23277.25,7,7,3325.3214285714284
2025-02-25,10,Aggregator,3515.5999999999995,2,2,1757.7999999999997
2025-02-25,12,Aggregator,6902.0,4,4,1725.5
2025-02-25,12,Delivery,12231.5,4,4,3057.875
2025-02-25,14,Delivery,4700.5,3,3,1566.8333333333333
2025-02-25,14,Aggregator,5834.4,3,3,1944.8
2025-02-25,15,Aggregator,9397.599999999999,4,4,2349.3999999999996
2025-02-25,17,Aggregator,8901.199999999999,3,3,2967.066666666666
2025-02-25,18,Pickup,697.0,1,1,697.0
2025-02-25,18,Aggregator,27540.0,9,9,3060.0
2025-02-25,21,Aggregator,4386.0,2,2,2193.0
2025-02-25,9,Delivery,292.4,1,1,292.4
2025-02-25,10,Delivery,365.5,1,1,365.5
2025-02-25,11,Restaurant,21176.9,11,11,1925.1727272727273
2025-02-25,13,Restaurant,54621.425,17,17,3213.025
2025-02-25,16,Restaurant,34506.6,10,10,3450.66
2025-02-25,19,Restaurant,52598.0,8,8,6574.75
2025-02-25,20,Restaurant,33904.8,9,9,3767.2000000000003
2025-02-26,10,Aggregator,3401.7,2,2,1700.85
2025-02-26,11,Aggregator,5948.299999999999,3,3,1982.7666666666664
2025-02-26,12,Delivery,2533.0,3,3,844.3333333333334
2025-02-26,12,Pickup,586.5,1,1,586.5
2025-02-26,21,Delivery,4454.0,1,1,4454.0
2025-02-26,21,Aggregator,5440.0,2,2,2720.0
2025-02-26,9,Restaurant,27095.45,13,13,2084.265384615385
2025-02-26,10,Delivery,263.5,1,1,263.5
2025-02-26,14,Restaurant,66943.45000000001,20,20,3347.1725000000006
2025-02-26,15,Restaurant,42787.299999999996,13,13,3291.330769230769
2025-02-26,16,Restaurant,31739.0,9,9,3526.5555555555557
2025-02-26,17,Restaurant,46444.85,9,9,5160.538888888888
2025-02-26,18,Restaurant,48518.0,10,10,4851.8
2025-02-26,19,Restaurant,58029.5,11,11,5275.409090909091
2025-02-27,14,Pickup,9945.0,1,1,9945.0
2025-02-27,12,Delivery,6341.0,3,3,2113.6666666666665
2025-02-27,13,Pickup,969.0,1,1,969.0
2025-02-27,14,Aggregator,12450.8,6,6,2075.133333333333
2025-02-27,14,Delivery,14441.5,4,4,3610.375
2025-02-27,15,Pickup,1904.0,1,1,1904.0
2025-02-27,17,Delivery,14339.5,3,3,4779.833333333333
2025-02-27,17,Aggregator,1849.6,2,2,924.8
2025-02-27,19,Pickup,1733.15,1,1,1733.15
2025-02-27,19,Delivery,22559.0,6,6,3759.8333333333335
2025-02-27,19,Aggregator,17088.399999999998,6,6,2848.066666666666
2025-02-27,21,Aggregator,3937.2,3,3,1312.3999999999999
2025-02-27,9,Restaurant,25218.65,13,13,1939.896153846154
2025-02-27,10,Restaurant,29491.6,13,13,2268.584615384615
2025-02-27,11,Restaurant,17385.05,11,11,1580.459090909091
2025-02-27,13,Banquet,73581.1,1,1,73581.1
2025-02-27,16,Restaurant,24172.3,9,9,2685.811111111111
2025-02-27,18,Restaurant,20098.25,4,4,5024.5625
2025-02-27,20,Restaurant,20073.6,5,5,4014.72
2025-02-28,12,Delivery,12826.5,3,3,4275.5
2025-02-28,12,Aggregator,8676.8,4,4,2169.2
2025-02-28,13,Aggregator,6868.0,3,3,2289.3333333333335
2025-02-28,14,Aggregator,8887.599999999999,4,4,2221.8999999999996
2025-02-28,14,Delivery,10531.5,3,2,5265.75
2025-02-28,16,Aggregator,27356.400000000005,5,5,5471.280000000001
2025-02-28,16,Delivery,8576.5,3,3,2858.8333333333335
2025-02-28,17,Aggregator,13260.0,2,2,6630.0
2025-02-28,17,Delivery,3774.0,1,1,3774.0
2025-02-28,19,Aggregator,13130.8,7,7,1875.8285714285714
2025-02-28,19,Delivery,29665.0,5,5,5933.0
2025-02-28,20,Pickup,1173.0,1,1,1173.0
2025-02-28,22,Aggregator,1564.0,1,1,1564.0
2025-02-28,10,Restaurant,20332.0,7,7,2904.5714285714284
2025-02-28,11,Restaurant,16412.225,5,5,3282.4449999999997
2025-02-28,15,Restaurant,20506.675,12,12,1708.8895833333333
2025-02-28,17,Banquet,53958.0,1,1,53958.0
2025-02-28,18,Restaurant,60100.100000000006,12,12,5008.341666666667
2025-02-28,21,Restaurant,32327.625,8,8,4040.953125
2025-03-01,10,Aggregator,8928.4,5,5,1785.6799999999998
2025-03-01,12,Delivery,8950.5,2,2,4475.25
2025-03-01,12,Aggregator,10179.599999999999,4,4,2544.8999999999996
2025-03-01,13,Aggregator,6888.400000000001,4,4,1722.1000000000001
2025-03-01,16,Aggregator,24670.4,8,8,3083.8
2025-03-01,16,Pickup,17238.0,1,1,17238.0
2025-03-01,18,Aggregator,33047.99999999999,12,12,2753.9999999999995
2025-03-01,21,Pickup,1054.0,1,1,1054.0
2025-03-01,9,Restaurant,15310.2,6,6,2551.7000000000003
2025-03-01,10,Delivery,1537.65,2,2,768.825
2025-03-01,11,Restaurant,32746.675000000003,13,13,2518.9750000000004
2025-03-01,14,Restaurant,97445.7,17,17,5732.099999999999
2025-03-01,15,Restaurant,80992.25,10,10,8099.225
2025-03-01,17,Restaurant,154832.175,19,19,8149.061842105262
2025-03-01,19,Restaurant,68104.975,14,14,4864.641071428572
2025-03-01,20,Restaurant,66423.25,8,8,8302.90625
2025-03-01,22,Restaurant,535.5,1,1,535.5
2026-02-01,11,Delivery,3717.9,2,2,1858.95
2026-02-01,11,Pickup,544.0,1,1,544.0
2026-02-01,13,Aggregator,9554.849999999999,3,3,3184.9499999999994
2026-02-01,14,Aggregator,9195.300000000001,4,3,3065.1000000000004
2026-02-01,14,Pickup,1267.3500000000001,1,1,1267.3500000000001
2026-02-01,15,Aggregator,20808.0,6,6,3468.0
2026-02-01,15,Delivery,0.0,1,0,
2026-02-01,17,Aggregator,15475.95,4,4,3868.9875
2026-02-01,17,Delivery,4448.9,3,2,2224.45
2026-02-01,19,Aggregator,15795.55,6,6,2632.5916666666667
2026-02-01,19,Pickup,1795.1999999999998,2,2,897.5999999999999
2026-02-01,20,Aggregator,11833.7,3,3,3944.566666666667
2026-02-01,21,Aggregator,5890.5,3,3,1963.5
2026-02-01,9,Restaurant,7340.6,4,4,1835.15
2026-02-01,12,Restaurant,57539.9,13,13,4426.1461538461535
2026-02-01,16,Restaurant,63065.75,11,10,6306.575
2026-02-01,18,Restaurant,75998.5,10,9,8444.277777777777
2026-02-01,21,Delivery,340.0,2,1,340.0
2026-02-02,9,Aggregator,9906.75,4,4,2476.6875
2026-02-02,12,Aggregator,21703.05,4,4,5425.7625
2026-02-02,13,Aggregator,7344.0,3,3,2448.0
2026-02-02,13,Delivery,4208.349999999999,3,3,1402.783333333333
2026-02-02,16,Aggregator,3075.3,2,2,1537.65
2026-02-02,18,Delivery,5030.3,2,2,2515.15
2026-02-02,18,Aggregator,8294.3,5,4,2073.575
2026-02-02,18,Pickup,3256.35,1,1,3256.35
2026-02-02,8,Restaurant,768.4,1,1,768.4
2026-02-02,9,Delivery,255.0,1,1,255.0
2026-02-02,11,Restaurant,15413.9,8,7,2201.985714285714
2026-02-02,14,Restaurant,32888.2,10,9,3654.244444444444
2026-02-02,17,Restaurant,24699.3,11,8,3087.4125
2026-02-02,19,Restaurant,27116.699999999997,8,8,3389.5874999999996
2026-02-02,20,Restaurant,13316.1,4,4,3329.025
